specimenID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,DatePhotographed,SpecimenID,CurrentSp,Sex,Region,Longitude,Latitude,Extent..m.,Certainty
NHMUK.9.1.5.524.Variegatus.CRANIUM.DORSAL,-0.007187704302009562,-0.0018218832194914947,0.02566305569399988,0.016361186695034547,-0.008923154242398012,0.005456039726111424,0.0013155566178202599,0.0055885045275898566,0.0026713267874182377,-0.01242552868996898,0.007396415946114804,-0.008521846100417672,0.009019392135772901,-0.004606955260906798,-0.0014450394661810538,-8.980046363973101e-4,-1.0239058461169992e-4,-0.005217971050521592,-5.666391108706648e-4,0.004713400340484231,-5.007638458434578e-4,0.0011798658002103724,0.0020015430989566655,0.0011531209487728208,-0.004771439312828031,-0.0026033594084171044,-6.488354698324177e-4,5.90999690670696e-4,-8.048828015337479e-4,-0.0013792265706512158,1.2125052918749097e-4,9.625818879797712e-4,-0.001023556813853614,-0.001107780294339528,-4.102530753006499e-4,0.0011355663019037582,-8.883175231590819e-4,-7.392427384710191e-4,3.8868647883605334e-17,-8.500145032286355e-17,-6.722053469410127e-17,8.673617379884035e-19,05/03/2021,9.1.5.524,variegatus,Male,Java,-7.683374,108.57176,12150,100%
NHMUK.9.1.5.525.Variegatus.CRANIUM.DORSAL,-0.008441516890806494,-0.0028948587293942123,0.013941742051860658,0.010712199557428886,-0.005510036298405299,-0.006048741257052279,0.0010127623620549279,-0.006160588411268629,-0.0055627993238367346,0.013276983207766125,0.004414369076055944,-0.011391411324027951,0.005343895079782758,-0.0020521378295726565,0.00242485130372449,-1.291274661015606e-4,-0.006269733990366767,-0.011178480652230307,-0.004282924979409583,0.007454953531305588,0.010018211464333177,-0.007108108980537164,0.0040910480391792015,-0.0024133616065106916,0.0035531983016648676,-0.00263986024268158,-0.0010510146592809784,3.1739443397825343e-4,7.664340800808473e-4,-0.0010476582310654165,4.116309551812794e-4,1.289878300006291e-4,0.0010911199183199502,9.9183002318565e-4,6.990734918735166e-4,-6.982511408072191e-4,4.164315124917591e-4,2.1128643336667337e-4,1.1926223897340549e-18,3.0140820395097023e-17,-8.51098705401121e-18,2.168404344971009e-17,05/03/2021,9.1.5.525,variegatus,Female,Java,-7.683374,108.57176,12150,100%
NHMUK.9.1.5.527.Variegatus.CRANIUM.DORSAL,-0.003106525102808926,0.016456318850165432,-0.001858689967313948,-0.02517065351192165,-0.0026960505538640178,-0.0038424112367942045,-0.020231838563388158,0.00306114215289439,-0.0010087624318836556,-0.0014149635155540122,0.0030989618916541454,-0.002574012227404649,0.0021034084618380975,0.004177051664854029,-0.0036423553937060212,-0.012585625814680009,0.011485933053309392,-0.004158940423116049,-0.004386813775648938,-0.0029656741205558953,-0.0010906108916565102,0.002493229741383205,5.480934195572537e-4,0.0017053797157596303,3.2140192151238606e-4,-0.005897124121389357,-7.335881834051082e-5,0.0011248026795531827,0.0012217752901701369,-5.909976800825238e-4,6.990760455177943e-4,0.001626487018898966,-7.550706220024679e-4,-6.956641728064547e-4,-2.743517648011356e-4,3.8165000834860114e-4,-1.1093587359438465e-4,-3.802091120256063e-4,3.4545391720819385e-17,5.084908188957016e-17,-9.405453846311751e-18,1.4203048459560108e-17,05/03/2021,9.1.5.527,variegatus,Female,Java,-7.683374,108.57176,12150,100%
NHMUK.9.1.5.529.Variegatus.CRANIUM.DORSAL,5.60852325607302e-4,-0.012081973019814196,-0.026343142447919285,0.005748167439325803,-1.744592264569112e-4,-0.004109970741667493,0.02338023815699723,-3.2729765463504777e-4,-1.5531676832683227e-4,0.010677237021656563,-0.0011335566198976922,-0.00978528278942322,0.00685985400983237,1.0630828798074705e-4,0.006610963248507486,-0.0030789725476026656,-2.266418354675599e-4,-0.004722485528901641,-0.0018914269814222521,-0.002141760218064817,-0.001998963203534722,5.126735746054141e-4,-0.001107192851870597,-0.0016610884002494465,0.0017076707286791362,0.0021492288294857544,-0.0011522162222478748,-1.342530859985609e-4,0.0011860185068546683,0.0011852273338046214,-5.976768378439887e-4,0.001854132477948692,-0.001943434044136353,2.3851520330822932e-4,0.0018110835831063625,-6.978754138013091e-5,-7.145877312299484e-4,-2.187940085507587e-4,-1.0657707355532509e-16,5.7462715141731735e-17,-8.115253261054001e-17,-9.107298248878237e-18,05/03/2021,9.1.5.529,variegatus,Female,Java,-7.683374,108.57176,12150,100%
NHMUK.9.1.5.530.variegatus.CRANIUM.DORSAL,0.0011743529427920433,-0.009732204161160765,0.006025525179091325,0.013626457690271895,5.673297434912151e-4,-0.023195233136082377,4.711414464757222e-4,0.012815619996295656,-0.0025804090560214753,6.761763725858719e-4,-0.004208093519860312,3.006588962804282e-4,0.009569702183909852,7.138031799872686e-5,0.00342258214356967,0.0038382746492486193,0.003077130558483632,-0.0031198930557407405,-7.728140107544202e-4,-0.0020492388273556593,-0.002150095947017,-4.940687286320446e-4,9.282564775273034e-5,-0.0017572501467012277,-0.001045810609858049,6.060823990847381e-4,-0.0021772001500883795,0.00145337649551655,4.673921259807089e-4,-0.0023664925791119485,0.002121963217000507,0.0014371796585158358,-6.420391260746392e-4,7.334159274558578e-5,6.629893839785049e-4,-2.2939372579727885e-5,2.155365021350479e-4,1.2133751657547166e-5,3.6229293219960934e-17,-7.318364664277155e-18,-6.047476430216803e-17,-2.2768245622195593e-18,05/03/2021,9.1.5.530,variegatus,Male,Java,-7.683374,108.57176,12150,100%
NHMUK.34.7.18.88.Peninsulae.CRANIUM.DORSAL,-0.004687352527595484,0.01294257150433652,-7.192876210895572e-4,0.020490919884460734,0.005419069811862616,8.995720434330801e-4,0.011369372407197377,0.020996064257295464,0.010309457966732728,-0.0015553988325128336,-0.0032349704144801253,0.0035130906632399863,-0.0021485519569951414,-0.004406592468270194,0.0033016731801405724,0.002118339712267696,-2.6689780667116556e-4,0.008395136526117664,0.001027513080718867,-6.413435362512732e-5,0.0010039198647937096,0.0020109803234942274,-0.0025827362423786935,5.349428789035986e-4,-0.0020263966332073387,0.003408777790275506,-0.002537567717170506,0.003459732710084132,9.151504808600508e-4,5.634129260783211e-4,-8.278075548566244e-4,8.01078696533771e-4,0.0013801575395311293,-6.0421643964642444e-5,3.3830934469531983e-4,3.180562765176231e-4,6.677015830869223e-4,6.811130405438052e-4,7.3332724441488306e-17,2.1738253558334364e-17,9.893344823930228e-18,3.2526065174565133e-19,05/03/2021,34.7.18.88,variegatus,Male,Peninsular SEA,4.496415,101.570916,2005,75%
NHMUK.47.1427.Terutaus.CRANIUM.DORSAL,-0.008521648361822178,0.02279949259403143,0.011579441448093555,-0.004964014689091646,0.010762684084547345,-0.005201331314646534,-0.004285908939197384,-0.006466651303592191,0.0017086947961217484,0.0040741571049250636,-0.010869206744204591,0.0036733640474169195,0.0019745708776645944,0.004099982640899969,0.0014078700807149645,7.691644111297994e-5,0.0038150336690928772,0.004679864817706728,-0.003937073209380985,-0.0020856323084915847,0.00235226594706904,-0.0038008339743497875,8.692733125574106e-4,0.0012473866322949563,-7.286063458856904e-4,0.0041662628758236606,0.004533402677226543,-1.1641382738525135e-4,-2.7284676569705576e-4,1.7981060450807335e-4,4.280759238799983e-5,2.2938368846523425e-4,-0.0022748763262747792,0.0012547818172372592,-1.4113541083863107e-4,2.2455510068465355e-4,-6.331080605196803e-4,2.630839598042943e-4,2.796563978654798e-17,7.589415207398531e-17,3.9302328752599536e-19,-2.168404344971009e-18,05/03/2021,1947.1427,variegatus,Female,Peninsular SEA,6.612945,99.650898,13860,100.00%
NHMUK.47.1428.Perhentianus.CRANIUM.DORSAL,-0.007990490200616152,0.030555452226600825,-0.008418603699505088,-0.007634002842391808,0.02362252483386899,-0.01631858527548939,-0.005599741406116755,-0.012701196182625383,0.0025267654730713037,-0.015645869520381894,0.007327469614190481,-0.00331024678663497,0.0058944068111694975,-0.0016843342366658941,-0.004086437939695042,0.0013296308540078196,-0.007045171905937782,0.010621487040305315,-0.0034251754355475237,0.002778486668264683,0.0012844666352872691,-0.002960083029895794,4.2008618628602937e-4,0.0033857174984309657,-0.0022990397008976825,0.0014133991537468476,2.252510998175327e-5,2.3017258915721103e-4,-0.0011933406119895454,5.935568936273756e-4,-2.804060113603333e-4,2.2606301294882418e-4,1.270905748797289e-4,0.0019508763389901006,0.0010190089827458787,1.5925049784706823e-4,-6.650170592111802e-4,-3.3706843929650905e-4,1.017930314692328e-16,-2.1033522146218786e-17,-6.636672548326894e-17,-3.3610267347050637e-18,05/03/2021,1947.1428,variegatus,Female,Peninsular SEA,5.902628,102.754195,2720,100.00%
NHMUK.50.11.22.philippinensis.CRANIUM.DORSAL,0.07088115685286553,0.02775662820126916,-9.7946361295023e-4,-0.03328302021217866,-0.0107543694484206,0.006830828728593462,0.01255773398626071,-0.0015867142879056008,-7.339769276576993e-4,0.002468036938910587,-0.008386042706806906,-0.003772445481010932,0.006122706338154869,-0.013371687940835932,-9.314704724105889e-4,-2.5414263749421893e-4,-0.0048043397623501035,0.0024708604318659506,0.008152599194012395,5.707457340477678e-4,0.004299702052640202,-6.520137123502989e-4,-0.002932140566035207,0.0011442738507821397,-0.0022148988540210456,-0.0018227027509103975,0.002790103685662394,-0.004309042022461934,-0.0018922371328508282,-0.0021712274170734903,0.0012379729282525893,-9.248352313754539e-4,-6.343977315386596e-4,-4.8020602942414265e-4,-8.911714307002368e-4,3.904688387270228e-4,0.0010738146470157055,9.946257986155928e-4,-2.947674656444965e-17,5.442694905877232e-17,-1.723881454251952e-17,4.336808689942018e-19,05/03/2021,50.11.22.,volans,NA,Philippines,9.834221,124.16833,55000,100.00%
NHMUK.61.1162.Peninsulae.CRANIUM.DORSAL,-0.04121245279482972,0.0012792873218192718,0.015905564136662224,-0.011610359215073748,-5.017556331846114e-4,0.00814478682519359,0.0022067343708779574,-0.012816336153074934,0.007147071196344394,0.0015712583453560325,-4.973518568753547e-4,-0.0025548333674077677,-0.0026179359436236385,0.00885681376455107,0.009285283514508712,-0.0028818809234748325,-0.0057554683495221375,0.001167352993490002,0.0029435287798772487,0.0024358332780482607,-0.0012272363707565748,8.084330364109112e-4,-0.0021588171351776494,-6.871099725640327e-4,6.267706269982731e-4,-3.9277898114213855e-4,-0.0016505991305400566,2.6177962802630074e-4,-0.002104919259812244,-0.0011594426764357665,-3.52157207411583e-4,5.05525661394748e-4,7.653701775450987e-4,3.5685186447108363e-4,4.797048675640014e-4,6.56161383229676e-4,1.053075251468306e-4,-8.121057207298357e-5,-6.457779189866786e-17,-7.296680620827445e-17,1.849919956803392e-17,8.890457814381136e-18,05/03/2021,61.1162,variegatus,Female,Peninsular SEA,3.078114,101.853127,4000,75%
NHMUK.71.2621.Peninsulae.CRANIUM.DORSAL,-8.905977874996626e-4,0.005852426628254542,0.014701304416823541,-0.015619301621045304,-0.009840946288679552,0.010886281071543394,-0.009290541312314464,-3.52058714924234e-4,-0.010667549772245755,6.065077264609255e-4,-0.0017042048795490568,1.6011795882010386e-4,0.008185682987800544,0.004644274422181702,-0.008461461481689268,-0.0024052808379863527,-0.0031361997812846907,-0.001456260999194721,-9.684985717961995e-4,-0.0028834047198594255,0.0024911717400895664,0.002605569983856043,3.5923825283702357e-4,-8.579331850217437e-4,-0.001133828755915509,0.0038760479524185495,4.5350735167108247e-4,6.093123188787619e-4,7.614596229279597e-4,5.483177591541679e-4,-0.001297600284307032,-9.020670377395538e-4,-2.266829126162855e-4,5.2137414428852895e-5,4.5473035049631977e-4,-4.8572691909811016e-5,-3.7379883939653817e-4,-4.193827866946884e-4,-5.2593969760914017e-17,5.990217002982412e-17,-1.1824579943670033e-17,3.903127820947816e-18,05/03/2021,71.2621,variegatus,Female,Peninsular SEA,3.242112,101.766468,2750,75%
NHMUK.79.11.21.448.Variegatus.CRANIUM.DORSAL,0.008074262287542107,-0.009371323074229634,0.017198703526841854,-0.01777360262248617,0.008716749188297663,-0.006888854517970719,0.01960381693913773,0.004907765030251054,-0.005280308659848187,-1.526641068182493e-4,0.0054152366800247695,3.090796100415624e-4,1.2904454536731043e-4,-0.00748365296842284,5.592045687344919e-4,0.01206037943211091,-6.513383364213038e-4,7.704984698118197e-4,-0.003697852835947377,-0.009123688705133698,8.501369598755485e-4,-0.0035081314263447063,0.007205756792168867,0.0030607862959837707,0.0021330358051748,-0.0024136328168712644,-0.0012371941899035868,6.029858094611025e-6,-4.033581391550267e-4,0.0033057566747567335,-0.0035163320705763547,0.0015249804568085972,-3.914318966141356e-4,-4.85041252222558e-4,2.3934502848480535e-4,1.3377586083946518e-4,1.1975831172831927e-4,2.858465312409457e-4,-1.1990598401331876e-16,7.223496974184673e-17,4.690868461894315e-18,-3.2526065174565133e-18,05/03/2021,79.11.21.448,variegatus,NA,Java,-7.620019,111.641876,27380,75%
NHMUK.8.7.20.8.Peninsulae.CRANIUM.DORSAL,-0.009187972331703407,0.030414648925909706,-0.020941173576704362,0.015969782465709653,9.552379964538193e-4,0.005880822477234904,-0.00882899585378813,9.779467886504342e-4,-0.0057714230990185585,0.0070025913152058005,0.013843329685653513,0.003291552152483063,-0.0012460047743538252,-0.009931775763233248,-0.003562947453440434,0.01034537909078543,-0.002431687691192278,-0.004673044503564867,0.002768309959327104,-0.002453739805215476,-0.004516032956726095,-4.4591390052756136e-4,-0.001993498631619257,-3.405454731682599e-4,1.7224888373291926e-4,0.0010661594764265314,0.001699609445861745,6.788782328082111e-4,-0.0014745403297108924,0.002017151905384762,0.002206354942987364,9.419564780509355e-5,1.8575938341735553e-4,-5.255925662789584e-4,5.424848439296774e-4,9.800022274097963e-4,-9.804353950051683e-4,-3.4898075481851545e-4,-1.0011421216777477e-16,1.2197274440461925e-18,-1.5165277887640993e-17,8.61940727125976e-18,12/03/2021,8.7.20.8,variegatus,Male,Peninsular SEA,3.488784,101.767941,34960,75%
NHMUK.9.4.1.86.Peninsulae.CRANIUM.DORSAL,-0.0036717856552685915,-0.00240274543340058,-0.00544801178888753,0.013741047622086276,0.01828791233804506,7.125030722187273e-4,-0.00499101109599459,0.005432083422978378,0.017757302853196856,-0.004086835688435051,-0.002114021228447616,-0.001715166892320572,-0.002898889387649426,0.0033357393441692793,-6.108408262404561e-4,-0.0046080486673801425,-0.00613040151833298,-0.008892915504739014,-0.0017353973243332689,-0.004978376837659254,0.0011075162377558686,-0.00196926668507142,1.0987064726751745e-4,0.0018167311001799507,0.0021979997466113925,0.0012834240756706252,5.99724027987778e-4,1.1598106213362661e-4,-4.647473997207714e-4,0.002311796006841913,8.185728260038264e-4,-5.094354000002889e-4,-0.0012662982190641753,-4.248030509985879e-4,-9.89746728023229e-5,-3.342879873474824e-5,0.0010677483772822008,3.612746235836917e-4,-5.436596268657001e-17,-2.168404344971009e-18,-3.096752455161722e-18,3.323079658668071e-17,12/03/2021,9.4.1.86,variegatus,Male,Peninsular SEA,1.35833,103.976175,3910,100%
NHMUK.14.12.8.105.Peninsulae.CRANIUM.DORSAL,-0.009112570723534715,-0.02178463452922722,-0.010956813331739541,-5.143964826411753e-4,-0.00202262593566369,0.014660697550051768,-0.01142000850758347,0.00365204344652722,-0.02510161341606854,-0.003034969554314125,0.0024526958406048895,0.005828907421875888,-0.005321105356730421,0.0045682089900053666,-0.0010750976105878686,-7.449707468299254e-4,0.0011762216274817246,0.00656853862007421,0.007212119607585228,-2.8702481453480536e-4,-0.0017316548268947601,0.0025582416021849848,9.265748529272705e-4,-6.444835806768753e-4,8.908757236012087e-4,-9.827446220625217e-4,-0.0010640788113131703,0.004593777144962798,-7.08971073281927e-4,-0.001214672891294632,1.548445531209631e-5,-1.7557167345443536e-4,0.0015559197126107148,-4.858830139875081e-5,6.79250295713778e-4,4.55429971942925e-4,-8.734750973460622e-4,5.915585302871042e-4,-2.2707259249993283e-17,5.789639601072594e-17,-5.0903291998194433e-17,2.8189256484623115e-17,12/03/2021,14.12.8.105,variegatus,Male,Peninsular SEA,10.14962,98.593368,795,25.00%
NHMUK.34.7.18.89.Peninsulae.CRANIUM.DORSAL,-0.004576590195545658,-0.012699421766230313,0.006967344978061858,0.009071315211255,-0.00567500582989048,-0.012913111889984693,0.011997949153696905,-0.017579154382199303,-0.0022796922644713127,-0.004409967353063765,0.0021561588829615316,0.006746664218484764,-2.3063293275641425e-4,0.008063635183806686,0.0036638242348805985,0.004071187221189835,-0.001344467460753908,6.737238646023087e-4,0.0010634532209753693,-2.099442315841743e-4,-0.003674061650523946,6.144551023306088e-4,-0.0010953162835791634,-7.961596863322303e-4,0.0010282610231484727,-9.98734935998952e-4,0.0037056306410830123,4.136069978793596e-4,3.701921127106428e-4,0.0013938497317983506,0.002537020871341882,0.0012121152184354504,-2.826303812355273e-4,-4.631673460370519e-4,8.530424200476726e-4,-0.0016387501772575307,0.0013778101914769256,2.698132616375563e-4,1.234025360195845e-16,-2.2171934427328566e-17,2.8744910098021936e-17,-9.974659986866641e-18,12/03/2021,34.7.18.89,variegatus,Female,Peninsular SEA,4.496415,101.570916,2005,80%
NHMUK.55.1431.Peninsulae.CRANIUM.DORSAL,-0.02985624155300012,0.02790247159031937,0.020060676304400133,-0.005422901670294893,-0.0015127614212238744,-0.004476688171342663,0.0025445365243909413,-0.006896106672379337,0.006767646449787985,-0.0046723230867530665,0.005995693449967337,-0.001020969142131397,-0.002367046330639868,7.204627399311783e-5,-0.0031836300324692354,-0.001958562229328966,0.0015420501561294582,-0.0018255624786239798,-3.521904351391839e-4,0.0030710031182141885,-0.0018555599789769938,0.003834281673087107,-0.0016122854500261366,-0.003382362607881305,-8.397531028177946e-5,0.004700728576339093,-5.281365149870305e-4,0.002684949990782354,-2.856949874766305e-4,0.0011797062516419599,2.872806450813064e-4,-9.157173251135337e-5,-0.0015259742304052823,-6.919526583771859e-4,6.629099021303045e-4,-4.679397454839798e-5,-6.508243638128229e-4,8.181915377764776e-5,-1.683901499141549e-17,4.3042826247674526e-17,-4.300216866620632e-17,-8.673617379884035e-19,12/03/2021,55.1431,variegatus,Male,Peninsular SEA,5.776442,100.431575,7970,80%
NHMUK.55.1433.Peninsulae.CRANIUM.DORSAL,-0.04030556685160391,0.0011064509406956413,0.007270806813743769,-0.004343564019606948,-0.008059314141717004,0.008532952307103608,0.003075748499848755,-0.004649953665749655,0.002379323905073984,0.01222729787357536,4.5337943121346767e-4,0.0045477124630019985,-0.0034492745050853937,0.0033207336364456364,-0.005198081121941875,-0.0047345795016277385,-0.01019350340686326,-0.0016600372047519104,0.00642074483914618,-0.0038807485972488804,0.0021428055713775865,0.002038086545926816,-0.004320304492073022,-9.285368596624768e-4,0.0027981854171395103,4.822144224229168e-5,-0.0022994924728780577,-0.0029031142325629286,1.1354485682331026e-4,-2.866623639935671e-4,0.0018886604092689298,0.001500613095789342,-0.001129263747550935,7.212116710139463e-4,8.10967365405872e-4,6.521845958273122e-6,-7.418253746409754e-4,-2.626981919449434e-4,1.3402602324404794e-16,-1.1763593571467723e-17,-8.300922883092143e-19,-1.0083080204115191e-17,12/03/2021,55.1433,variegatus,Male,Peninsular SEA,NA,NA,NA,NA
NHMUK.55.1436.Peninsulae.CRANIUM.DORSAL,0.008971419032824076,-0.0031111058249282406,0.010762393914009261,0.0063724156707374024,-0.01405029074340686,0.02000824816708057,-0.01847790677283954,0.0017676520975097097,-0.00335933148343075,0.006306470909927883,-9.423985223097382e-4,-0.003128313340370278,0.004562577820147083,0.003869957082860723,0.004592029762342464,-5.25934746379084e-4,0.0077098627538170926,-0.0018991226759966086,0.004720945054820942,-0.005123756943933849,0.005924766047174681,-1.1919628613553266e-4,0.0032713359017905704,8.590252063296451e-5,-2.1064926075390331e-4,0.002367782995867618,8.861166672933401e-5,-8.365821275363411e-4,-0.001928224405582967,1.824857495289895e-4,-5.358705498896233e-4,-5.9229361054168e-4,9.884183506150524e-4,1.3521225116675797e-5,4.626854181495299e-4,-2.4575517430125795e-4,-2.851939061389651e-4,4.112790281560137e-4,1.8217984629545492e-17,1.1600963245594897e-17,5.36341262201423e-18,-5.583641188300348e-18,12/03/2021,55.1436,variegatus,Female,Peninsular SEA,6.630211,100.185922,3300,50%
NHMUK.79.11.21.240.Peninsulae.CRANIUM.DORSAL,-0.006913801660884604,-0.008294947229676157,-0.01499440495500987,-0.006492073181350663,0.00605365023967346,-0.00892048979988803,-0.005893112281293529,-0.0064463765465203994,-0.0027220129099372443,0.00745946961682122,-0.00589061578785507,0.005181478025021523,-0.002687145184128648,-0.0014646905979953891,-0.0019530837849539337,-0.004816005665418735,0.003346313397875256,0.0010750318589583725,0.005933460318241594,0.0017402114823618444,9.080429984123704e-4,-0.0025891458022091413,-0.00280482779263287,0.004048084123576057,0.0033533401121595384,6.037314798382188e-4,-0.0025213633087500784,-0.0015879942120836663,0.001838074876927167,-0.0014667203838454324,3.642924098571014e-4,-0.0020113393679044773,9.59236826594273e-4,0.001071179252333996,0.0013610140485518874,9.093158062936541e-4,6.869173259977662e-5,-5.933970169546886e-4,-7.878253442412247e-17,7.911965353712969e-17,-1.3129010682441655e-17,2.1955093992831465e-17,12/03/2021,79.11.21.240,variegatus,NA,Peninsular SEA,5.38255,100.247977,11080,100.00%
NHMUK.98.1.7.4.Peninsulae.CRANIUM.DORSAL,-4.4467098290102347e-4,-0.027579359499356155,-0.004031753593429335,-0.01979648934569867,0.005917796590958135,0.010825066375257665,3.47442985163693e-4,-0.0033662868659599483,0.0151345519503314,0.008489663789942311,-0.014445586280788542,-0.010134852114334087,0.002285669919579489,0.011837999853291335,-0.014261055139260148,0.015295064591345234,0.00825554287298958,-0.0048156493956036965,0.0040251342540846766,0.007234045289078936,-9.329554766073546e-4,-0.004433522519667919,-0.0017474830938997642,0.002956438824250073,-0.001882052689890078,-3.704015103424751e-4,-0.0010261079297874437,-4.411527721353277e-4,0.0011225021160867245,5.574050457736038e-4,0.0015912573591970601,-5.323389791776633e-4,-9.185748179705514e-5,-0.001607417471246744,5.849634107844823e-5,8.683391075786715e-4,-8.166881840124284e-4,2.724205582404037e-4,-4.824699667560495e-17,2.6237692574149207e-17,3.8082601308553343e-17,-5.5294310796760726e-18,12/03/2021,98.1.7.4,variegatus,Female,Peninsular SEA,1.589617,103.54477,5800,100%
NHMUK.98.8.3.1.Peninsulae.CRANIUM.DORSAL,-0.012391887620649203,-0.011972484244534353,-7.663570734945198e-4,-0.005516962672455216,-0.0010376396482216948,0.0064217439047634314,0.0023780209349479778,-0.003314665168624697,-0.0038399717649082845,-0.002664107312669682,0.005419082455247996,0.0018492009805760688,-0.011213439257832464,-0.009022434350234912,0.0030745209770528218,0.011060437750527514,0.0019543678842192506,-0.005360600911141824,-0.00338278642815148,0.0016682971147528377,-0.0018323012009837686,-0.006721546316435936,-0.0030741421520199632,-0.0016079412404406252,-0.003991699716163285,-0.0023774820959417105,5.848698221049681e-4,0.001889174810957069,-8.19981295097501e-4,-0.0021944391426212745,-0.0021166349228314064,2.515634429356131e-4,-0.002155061590894903,8.547966994952081e-4,0.0010171803816605733,-0.0012287222481877451,9.587236252303212e-5,-1.4323138184113728e-4,7.063915966921963e-17,5.654114329511906e-17,2.051852611428817e-17,5.800481622797449e-18,12/03/2021,98.8.3.1,variegatus,Female,Peninsular SEA,5.425962,100.252069,7500,100%
NHMUK.0.2.2.6.Borneanus.CRANIUM.DORSAL,-0.02308192179718258,-0.0036911887435851216,0.009750940423828935,0.0033091413313027147,-0.0016401806413356512,0.0037119782352362215,0.023640458674297034,0.003645046792625275,-0.019390902506782725,-0.018075559644707855,0.005298089179024116,-0.0025872877209796694,0.0014587645686989308,-0.0018476717400160657,-0.005791169507255624,-0.008472104338465174,0.0018944512148130243,-0.004766728488962685,-8.159669836212562e-4,1.659100169890096e-4,0.0059219679346291755,-9.352409425879561e-4,-0.0019142347829279654,-0.004255839547836779,-0.004680165125998401,0.002766519195258047,3.067203054462875e-4,2.4877719489528713e-4,-2.548060401764353e-4,0.00194872645956207,0.0021793470538579206,-0.0011669405369727113,3.3550207502221983e-4,2.0119021203162865e-4,-1.1836812389436771e-4,0.0011882021016129648,5.065711560779075e-4,-2.4182772934623257e-4,-1.1496608786493168e-16,5.312590645178972e-17,1.9312351197398048e-17,7.589415207398531e-18,19/03/2021,0.2.2.6,variegatus,Male,Borneo,3.333439,114.151928,5000,100.00%
NHMUK.0.3.30.4.Borneanus.CRANIUM.DORSAL,-0.01752363921414636,0.016157540635294173,-0.009452737765385985,0.016785617228023325,0.02218857575932442,0.0075518806545155645,0.014034532403731894,-0.004604955369887297,0.0059873526876368195,0.006023342702044847,0.012514539380080746,8.803694582397661e-4,-0.005735874720085507,-0.003895902552876066,-0.004749762232039767,-0.0052283290226298115,0.012020569971017777,-1.737087112336774e-4,-0.001731950233919247,0.0013795986265788935,0.005512216286357423,0.0015663261194346007,5.869351691237746e-4,0.001230814030336127,0.0045315670281999105,-0.0012570470420501954,8.230656225332129e-4,0.0017043122863099457,-4.574495175099051e-4,-0.0022807231005101047,-6.982230291950625e-4,9.615190103308628e-4,-7.932830254386281e-4,0.0015024592830453496,8.092079088403408e-4,0.0014935939871719571,-6.283391373979728e-4,4.743105252393661e-5,-7.048161154103033e-17,-3.9437854024160224e-17,-4.1386029802845115e-17,-1.702197410802242e-17,19/03/2021,0.3.30.4,variegatus,NA,Borneo,3.670523,114.442385,115000,75.00%
NHMUK.0.8.4.4.Borneanus.CRANIUM.DORSAL,-0.02744443459522512,-0.020553211181288958,-0.012471650097854493,0.002377179957346897,0.015046777149897045,0.006994114173510602,0.01645748375586897,-0.0014674705434670316,0.004887089218449366,-0.009725355315205637,0.0029812055942094215,-0.0029341981590759797,-0.002459505979203632,0.0069274482311428515,-0.0015229497403136147,0.002230403170792036,-0.0012086046796247133,0.006240860157393046,-9.442368434390634e-4,-0.0010668271698980418,0.007581997805091052,0.0016938767699555754,0.001437798742194456,4.497532867391866e-4,-0.0014712117339079102,-2.7554178839161146e-5,0.002469413832470842,4.0840787865903535e-4,-0.0011398322669765827,-0.0018721317608800282,7.321280846153132e-4,0.0027411747628591126,-0.0010602299786305796,-2.9407795071776516e-4,-7.922166979167436e-4,1.6462999918926796e-4,-0.0010593503433325114,-6.004232270875486e-5,-9.549280040755531e-17,-4.252783021574391e-17,-5.082197683525802e-18,-1.2468324983583301e-18,19/03/2021,0.8.4.4,variegatus,Male,Borneo,3.670523,114.442385,115000,75.00%
NHMUK.8.1.25.25.Aoris.CRANIUM.DORSAL,-0.011860573582869257,0.010198365345148199,-0.03168699953857635,-0.006446239398892299,-0.0019649695062209783,-0.0015431108981347399,0.001052685972892256,-0.00648459982911936,0.003179572134076441,0.0010214040172378586,-0.009119203439426543,0.006787524246318099,-0.005442912048549048,-0.006562947653419763,0.007490705805424223,-8.395432709879039e-4,0.002599462815179448,0.003758181770762566,-0.0021429841912989417,0.005345911756803464,-0.002278668202604947,0.001006334483964786,-0.001305319131736883,-0.005536609128956314,0.0013642195488132436,-0.003146037772216593,0.001072039894585206,0.001628006273925291,-0.0013643095193485865,0.0014391256948534429,-0.0012767666738302277,-0.0012064351476350932,3.895499599050541e-4,-1.7841387126142416e-4,-5.654581561522865e-4,-5.224813269417888e-4,-6.501172663435266e-4,-5.40922457945191e-4,1.839077935078537e-17,2.4774019641293776e-17,-4.820633909413674e-17,-1.0516761073109393e-17,19/03/2021,8.1.25.25,variegatus,Female,Peninsular SEA,2.448942,104.520053,2630,100%
