specimenID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,Date.Photographed,Specimen.ID,Dorsal.ID,CurrentSp,Sex,Region,Landmass,Insular.gp,Latitude,Longitude,Extent..m.,Certainty
NHMUK.34.7.18.88.Peninsulae.CRANIUM.VENTRAL,-0.03074235038215291,0.007242228393375837,0.006587126686424045,0.008430292793441554,0.008687008828815835,-0.012428460078522363,-0.005903693327615247,0.016018349386982007,-0.006738840728540964,0.014537314506367999,-0.0028786405437976116,-9.777690802832656e-4,-0.007009205897162891,0.0028975470491575516,-0.002008613880095491,0.008863148518944802,-0.004031814820999036,0.00196071501889824,-0.002692368455101098,8.232868025501936e-4,-1.8143571541571853e-4,0.005608504569005313,-0.0018519371057362333,7.53185747497615e-4,0.0019436046670008962,0.0011350018392881367,0.0022824753861643114,0.0020214996752699675,0.0019527593698311794,0.0012374733034922353,-0.0019772506949653937,-5.927498123748964e-4,-0.0025978276604672456,-0.0010999133656218712,0.0010160458182292078,9.971161042172515e-4,1.562649511744939e-4,7.034262091034144e-4,-2.5038493966388493e-4,-0.00185161378196631,6.620790154280216e-4,-7.401751150698734e-4,-6.638046840603e-4,-2.9354972572963637e-4,-2.4126104870334132e-4,-2.0850563029611857e-17,05/03/2021,34.7.18.88,NHMUK.34.7.18.88.Peninsulae.CRANIUM.DORSAL,variegatus,Male,Peninsular SEA,Peninsular SEA,Peninsular SEA,4.496415,101.570916,2005,75.00%
NHMUK.61.1162.Peninsulae.CRANIUM.VENTRAL,-0.0124692225701033,-0.004429664014111242,-0.007519241728872121,4.4508874591938545e-4,0.010033339041480835,-0.0033302236153986754,0.01424014086482331,0.011535970063737333,-0.0039342720532550895,0.004338676378184737,0.004534575641950114,-0.0053028552717647075,0.0024500212919166572,-0.003894311556326751,-0.0037452757422935037,-0.008013157575335163,1.1743201440668802e-4,0.0011417421638944354,-0.001080910527183638,0.0018293763243853254,0.003454069671144478,-0.0035631585782942613,0.0010579217761628578,0.0013549609971421463,0.001060227668768839,-0.00201278639195982,7.066234963664773e-4,0.0011023669207510614,1.9314758257547618e-4,0.0010270823051448386,0.002831191779350264,0.003517296029293481,0.0017811936924566167,-3.411065029634854e-4,0.0019384031841321759,4.695628481652069e-4,3.672948622999037e-4,-0.0022941953898915394,-0.0018696094335573375,-2.7929239139476376e-4,-0.0011571877201506581,-9.380801669580832e-4,6.403920098273819e-4,-8.454850079229881e-4,-9.085267391656907e-4,-2.150108433310316e-17,05/03/2021,61.1162,NHMUK.61.1162.Peninsulae.CRANIUM.DORSAL,variegatus,Female,Peninsular SEA,Peninsular SEA,Peninsular SEA,3.078114,101.853127,4000,75.00%
NHMUK.71.2621.Peninsulae.CRANIUM.VENTRAL,0.0010927604227829316,-0.015481814125317255,-0.01049395109601992,-7.702041650271244e-4,0.006753954270534115,-0.008506734010257182,0.004804904139451674,0.002189789828719269,0.005016631548173705,0.010034979995538084,8.465444944068613e-4,-0.007533608995208168,-0.007144805705168627,2.4374732438207344e-4,-0.004159318076753489,-0.0018896334541013953,2.708657238523116e-4,0.004594909628526105,0.0028434555838837295,-0.004697518309126004,0.003732610142488615,-0.003623737621055924,-0.0020769715057163307,5.711054172779997e-4,-0.0035839954733049625,-0.002364810030376063,8.745119077936266e-4,-8.333024254151028e-4,-0.0016122466911398265,-0.002857929883860349,0.0014175260008229419,6.569701746375642e-4,7.048329190632977e-4,-0.0015441145287936843,-0.00167164056744367,-0.0024637906390276147,7.900636395640154e-4,0.001840925298795815,-1.7191477292633495e-4,-5.25836904442832e-4,-4.808269572219201e-5,-2.0644167793580208e-4,-0.001256069310699084,7.426666618141439e-5,0.0015991087574253027,-2.3879552848993235e-17,05/03/2021,71.2621,NHMUK.71.2621.Peninsulae.CRANIUM.DORSAL,variegatus,Female,Peninsular SEA,Peninsular SEA,Peninsular SEA,3.242112,101.766468,2750,75.00%
NHMUK.79.11.21.448.Variegatus.CRANIUM.VENTRAL,0.027318123589931465,0.007661567444533395,0.00980545362355261,-0.012214268459676264,0.009941064991059952,0.008363657232027458,-0.003490436176359495,0.009282550926233046,0.007026761780782737,0.008542469021546631,9.524561721866194e-5,0.005047096788978099,0.002390240993699525,0.004590976469685428,0.0035659184892260394,0.004972435825556534,-0.006985703558422089,0.008006801978456789,0.003581428115211257,-3.8045109457951545e-5,-0.0014200843267169639,-6.573549256497188e-4,-0.0020713519422292334,-0.003900174412133382,-0.004704672989667527,0.0010680484195327285,-0.002900545506226186,0.0027443249789276397,0.0017673396158680113,1.8933566616457544e-4,1.0591385015537272e-5,0.0030592940645775926,0.0015309750933066846,0.002223038573097017,-7.770131140687813e-4,-3.0508564369484983e-4,-0.0015208087881541424,-7.985161677007116e-4,-2.601226851927357e-4,-7.08848184528875e-4,-4.847154773706331e-4,0.0015884835301210754,2.233334613646046e-4,3.732831046111731e-4,-2.3894443938018506e-4,-2.4553791075007658e-17,05/03/2021,79.11.21.448,NHMUK.79.11.21.448.Variegatus.CRANIUM.DORSAL,variegatus,NA,Java,Java,Java,-7.620019,111.641876,27380,75.00%
NHMUK.8.7.20.8.Peninsulae.CRANIUM.VENTRAL,-0.00521021759318023,0.006184487596254156,-0.010484100845084315,-0.014635593369269732,-4.794245594552584e-4,0.0015356766523970467,0.0034782560108768015,0.001944383708728587,-0.0054683409498895805,8.98281548736853e-4,0.013517565471915509,0.0017784756785366393,-0.0034498231856325027,-0.007053415326285141,-0.0049544761318207784,0.0036974281438680117,0.010726922978588722,-0.0054461062745714064,-0.0025478210581415415,-6.048635854470837e-4,0.0010719716936709635,0.0016343623429634082,-0.0020078514789787275,-0.005310781576906932,0.002134074788211674,-4.2209107762949136e-4,-4.2782354806514695e-4,0.0017895204010641855,0.002150654105811558,-4.048940121307974e-4,-9.62561212523566e-4,-0.0014293433317149715,1.6486016291530713e-4,5.78076678660847e-5,7.692194547344513e-4,-0.0035889927649128415,-5.149425514223226e-4,-8.662070885237001e-4,5.065497280232789e-4,-0.0010636317820392747,-4.808066935619934e-4,5.959931786880626e-4,9.05674234139227e-4,0.001069702398223018,6.284219088499766e-6,-2.034911952483731e-17,12/03/2021,8.7.20.8,NHMUK.8.7.20.8.Peninsulae.CRANIUM.DORSAL,variegatus,Male,Peninsular SEA,Peninsular SEA,Peninsular SEA,3.488784,101.767941,34960,75.00%
NHMUK.9.4.1.86.Peninsulae.CRANIUM.VENTRAL,-0.00843194966436592,-0.027931255591813843,0.005338079017544624,-0.008460939165649967,0.0047941606330944575,-3.9880988107386087e-4,-0.0019187819149049685,-0.012102469909180033,-0.01192352865768023,0.006763505827718206,3.232963842879595e-4,-0.003613288109780919,-5.390430024581019e-4,0.002888131890596123,-2.523531610734628e-4,-0.006871321664412154,0.0018117980297333795,-0.0027753310594043645,-0.002111923112883919,-0.002253062635450187,0.0035843324561595437,-7.518527652690345e-4,0.005214524039616589,0.001558322601563036,-0.0022956395495256367,-0.0020438793124072712,-0.0013520794834463406,0.002473978002315333,-3.573782063390305e-4,0.0013045075743709559,-0.0029356504100127856,-0.001901660062801133,-9.121166701638852e-4,0.0010828309823231528,-0.0024055483400626013,0.0017757632327623232,-0.0022782131316165135,-1.0010759821323028e-4,-0.0020588846739589906,-3.9109331230571657e-4,2.4376192386139337e-4,9.573719693852082e-4,-3.797981785067148e-4,8.167579460109818e-4,-2.9065147652406246e-4,-2.4797736563816897e-17,12/03/2021,9.4.1.86,NHMUK.9.4.1.86.Peninsulae.CRANIUM.DORSAL,variegatus,Male,Peninsular SEA,Peninsular SEA,Peninsular SEA,1.35833,103.976175,3910,100.00%
NHMUK.14.12.8.105.Peninsulae.CRANIUM.VENTRAL,-0.02669348211271095,0.03974679792063005,0.0019210342991634835,-0.007967839648202352,-0.011717920702155842,-0.01050779628731761,-0.012823370413130133,-0.009398495242719702,-0.008403636274146892,8.147231475723162e-4,-0.003122507511949155,-5.324580545619255e-4,0.0038789885984598276,-0.002872162421551964,-0.005617238924497823,-0.0013756303562379455,0.005083365518047858,0.002940869572031695,1.174871883213173e-4,0.001696597117994377,-0.0025937489274858224,-0.009523153432169721,-3.3821660184441856e-4,5.138654757281666e-4,-0.001211477951987438,3.145703170942096e-4,-7.166730608925023e-4,-0.0018251904840406038,0.002115029777610456,0.001020840694406289,-0.002131906261017187,9.250523491401601e-4,0.0012602409269289712,0.0016134945125019032,5.571629756031991e-4,9.619336416436512e-4,1.6170666408656415e-4,4.111766090446862e-4,2.3846738183153966e-4,-7.073635022641939e-4,-5.560944123890034e-4,6.258371224619079e-4,-5.774596551659339e-4,-6.910131627956952e-4,5.467863077764277e-4,-1.6281104829305625e-17,12/03/2021,14.12.8.105,NHMUK.14.12.8.105.Peninsulae.CRANIUM.DORSAL,variegatus,Male,Peninsular SEA,Peninsular SEA,Peninsular SEA,10.14962,98.593368,795,25.00%
NHMUK.34.7.18.89.Peninsulae.CRANIUM.VENTRAL,-0.019533570007210992,-0.007999327733513091,0.015577315643122945,-0.00570591053270824,0.0036314383723913468,-0.0038796606260802957,0.013733778853438272,0.0063067151386011575,-0.007492902032935181,-0.004717848336609718,-0.002815083035451738,0.004466557242182194,-0.0015651501746474059,-7.700275953377298e-4,0.0017249217539332157,-0.0026108900561684642,-0.0019306827492120507,-8.108560658734636e-4,0.010715475497388632,-0.002399703054807624,-0.0026940936022571897,-0.0012176707679695256,-0.0049556577805710995,-2.202427359925308e-4,0.0017292117651853962,-0.002246724409896176,-0.005124471588821062,-0.002138915181027582,8.632214209470265e-4,4.399326701677236e-4,-0.0011043092902024028,-0.0018186803553883987,-6.073362409563281e-4,-0.0014334243728082896,0.001341708256310838,4.0547401097961355e-4,0.0015287042839167186,-0.0015755453651211016,4.791277826924618e-4,0.0011310446773857782,-5.359130591186433e-5,6.207028457055157e-4,-0.0016630514127504734,6.669739866712753e-4,-3.198990615056985e-4,-2.3696593732386306e-17,12/03/2021,34.7.18.89,NHMUK.34.7.18.89.Peninsulae.CRANIUM.DORSAL,variegatus,Female,Peninsular SEA,Peninsular SEA,Peninsular SEA,4.496415,101.570916,2005,80.00%
NHMUK.55.1431.Peninsulae.CRANIUM.VENTRAL,-0.004029495389908787,0.0026644250222611766,-0.01432425321987639,-0.0034133279835699406,0.006580806456842645,0.015379441948885183,0.007929829892292697,0.008509376229193217,-0.005972624154005984,-0.007918451072369307,-0.0024030555250340708,-0.005418456911134892,-0.0016894326717186573,5.179515347765989e-4,0.0032276707407431866,-4.3640878131349274e-4,0.003024803889144412,-0.005362634114980401,1.1592192615606951e-4,-0.0014227469055860073,0.0021626178096281956,9.637005162888287e-4,-0.0029286043706388694,0.0022102739529097715,0.003582440618096483,0.004438393060586879,-0.0021874426999031896,4.765417015353022e-4,0.0019062791437366917,0.0010455607826870016,0.0021400510756445427,0.0013209868817493186,0.0015040906807141819,0.0018488363369001445,-3.0612183159572476e-4,0.00201015860540578,5.617132141935607e-4,0.004271109931148244,-2.3644796221600672e-4,-2.086605048887562e-4,-2.2951657246383174e-4,0.001029390827270605,-1.0509908317531496e-4,1.9238909591787144e-4,1.5415214905419752e-4,-2.499933040526342e-17,12/03/2021,55.1431,NHMUK.55.1431.Peninsulae.CRANIUM.DORSAL,variegatus,Male,Peninsular SEA,Peninsular SEA,Peninsular SEA,5.776442,100.431575,7970,80.00%
NHMUK.55.1433.Peninsulae.CRANIUM.VENTRAL,-0.014838635372756603,0.005594747347629445,-0.0029765429502611697,-0.009292196149032598,0.010888337458063304,-0.00216680168154449,0.005397722906690811,-0.022224366028202335,0.009422954477513571,0.006438251133156077,0.0020322811389953993,-2.4453386900305974e-4,-0.0075332373340924715,0.0039006160370964583,0.009198407972743478,9.020799579823556e-4,0.002811593234682659,0.0026901001537671396,7.33538746665133e-6,-0.0030869503572949685,-0.0035460819258755776,0.003989441206428345,0.002442660791758699,-0.0026481337465364403,0.0022833108673404766,-0.003473501960382823,0.005716298961580722,-7.894113512305565e-4,0.0028218439621295467,6.301124527004402e-4,9.792827797190876e-4,0.0011180298344557053,0.0017912909574697741,1.5818026371823026e-4,0.001654245042445506,0.0016575695472601174,0.0013778189861879471,-1.5224918581612572e-4,1.3359897974190573e-4,7.56084549500585e-4,-2.136812160453839e-4,5.62005286953369e-4,-2.813844247235328e-5,2.7337000933758766e-4,1.1110838378202293e-4,-2.2280354644577116e-17,12/03/2021,55.1433,NHMUK.55.1433.Peninsulae.CRANIUM.DORSAL,variegatus,Male,Peninsular SEA,Peninsular SEA,Peninsular SEA,NA,NA,NA,NA
NHMUK.55.1436.Peninsulae.CRANIUM.VENTRAL,-0.011917404666608318,-0.004717274194566037,-0.020075034594885313,0.010378187265254751,0.001446794549035591,-0.005661067933095923,-0.0027928444780273834,-0.003844490435571301,0.0016428347477386778,2.7081444957701713e-4,-0.0017205259021752896,0.0020391491092345707,0.00801542922615702,0.0043315934434980385,-0.0014945329075594894,0.0025296787583230563,-0.005730856924518452,3.8002027230410744e-4,5.515690570760235e-4,-0.0031977428334991416,0.005071287671696651,-0.0027346426132972635,0.001217089917699793,-0.005289207482702937,0.004177729445087517,-2.896451223783744e-4,0.0011060876643059132,-0.004162931042337473,-0.004301677952786255,0.0018634941605440991,-3.8181449848153606e-4,0.0018396288400235716,-0.0031126556441766593,0.0030324624300080085,0.0016327449086398613,-0.001864631822400815,-2.4344645665703147e-4,0.0010440446752779475,-3.401314202400125e-5,4.1114054719286523e-4,1.1713437206048425e-4,6.648248346084998e-4,-3.633725154657423e-4,3.121151555767049e-4,-7.414282216665626e-4,-2.1582399496039573e-17,12/03/2021,55.1436,NHMUK.55.1436.Peninsulae.CRANIUM.DORSAL,variegatus,Female,Peninsular SEA,Peninsular SEA,Peninsular SEA,6.630211,100.185922,3300,50.00%
NHMUK.79.11.21.240.Peninsulae.CRANIUM.VENTRAL,-0.028381187591816494,0.014032329010448772,0.01107673326838906,-0.0010246634408717745,-0.013867944860308422,-0.005424107440559616,-0.003549002245090568,3.4979225354345384e-4,-0.006418872954364447,-0.005747385337241152,0.015026102915695495,0.005570675158932806,-0.0011074000859179832,-0.0023738360269663227,0.001673891571562086,0.001422310368159462,-0.0011511796005807032,0.0067880819071938605,-0.0019335955795615383,-9.723194103896366e-4,5.456030277081014e-4,0.001958385253892172,0.0014203941172025929,5.002521320903247e-5,-0.001967897694985211,0.001678885818737047,-0.0015308394775078215,0.0038121541955549935,-0.0030407264636059025,-0.0023230512347604663,0.002281327736699936,8.786206127508687e-4,-6.583948842494001e-4,0.001004275992922175,-7.929638861772695e-4,2.884809350548898e-4,0.0025644206645819936,7.062013183315357e-4,-0.0015274986992128512,0.0016702753678549476,0.001302950523854622,-2.8508114564427725e-4,2.8687546470940786e-4,6.023468786931071e-4,-6.643397137054847e-5,-2.0013694477724608e-17,12/03/2021,79.11.21.240,NHMUK.79.11.21.240.Peninsulae.CRANIUM.DORSAL,variegatus,NA,Peninsular SEA,Peninsular SEA,Peninsular SEA,5.38255,100.247977,11080,100.00%
NHMUK.98.8.7.4.Peninsulae.CRANIUM.VENTRAL,-0.005496583762668842,-0.014443355590066664,0.006587285585658311,-0.004413454699647826,-0.007543771280402069,-0.0045723262167051805,-0.0010993876972634428,-0.0034481270578131233,0.0016727423254832771,-0.00686873737538248,0.001078969181336393,0.0026896797879437054,0.00906224755401099,-0.0016750510782656877,0.00128450520370439,-0.003884597426020038,-0.006847909596958973,-7.552732323588373e-4,0.004299341646231845,0.0025319085764950564,8.148002699982787e-4,0.001083952348151781,3.3622532313162053e-4,0.0057620178171222955,-6.350548357901605e-4,5.308968361970328e-5,0.0032791933301499258,0.0034267380381701397,0.002604511423849145,-0.0011679669542875998,-0.0023013115438016876,0.0018174921535647388,-4.6941717646036376e-4,-0.002238786284354595,0.00435611671642115,-0.0018025497536742377,-0.00140499735030554,0.0018613193489130195,-6.693966704598712e-5,2.687882548682289e-4,1.9902060623280498e-5,8.450794931344471e-4,8.488853383563871e-4,2.474945514638619e-4,4.751391590460339e-4,-2.36559361509181e-17,12/03/2021,98.1.7.4,NHMUK.98.1.7.4.Peninsulae.CRANIUM.DORSAL,variegatus,Female,Peninsular SEA,Peninsular SEA,Peninsular SEA,1.589617,103.54477,5800,100.00%
NHMUK.98.8.3.1.Peninsulae.CRANIUM.VENTRAL,0.005768273632834796,0.006635360965878333,-0.004232563470530201,-0.018936866494071208,0.0027407695755420564,7.309091050178516e-4,0.0011323433099650463,0.00909638560226755,-0.006564223139983115,0.004384640186587158,0.007796429868361328,0.005082123983824613,0.007036557894539452,2.3566374834977665e-4,0.003005018894399211,-0.003033913855538228,4.0623182414598015e-4,-0.0012028583020325825,0.0010763402162439464,0.007855738489151437,0.005261027762364782,0.007722113658939384,0.002626214350153701,-1.9182514240999126e-4,-0.0015691312982335616,-0.002193518577766545,0.0012881522602087674,-0.0045574788904689375,-0.0014754624050971608,-0.0031616236010492647,-5.687579896731253e-4,-0.0019983740480083306,0.0018429941805651892,0.001835081369604467,2.697957849811459e-4,4.8651226274846034e-4,-5.58477966748832e-4,1.6002770467440705e-4,8.278522721296084e-4,1.9377681109828562e-4,5.739788200002392e-4,4.0353843530543227e-4,-0.0010374945595691967,-0.001113875818474096,2.567551289937168e-4,-1.2102406750369443e-17,12/03/2021,98.8.3.1,NHMUK.98.8.3.1.Peninsulae.CRANIUM.DORSAL,variegatus,Female,Peninsular SEA,Peninsular SEA,Peninsular SEA,5.425962,100.252069,7500,100.00%
NHMUK.0.2.2.6.Borneanus.CRANIUM.VENTRAL,-0.02896176572567811,-0.005555046200156994,6.279698895159583e-4,0.0022680421656196426,-0.016787205940771297,0.009029134624627575,0.003145433525243734,0.008643395880707557,0.018365256406744055,0.007749338015804105,-0.014724111163781202,-0.0013086738952391022,0.00724140237286098,-0.004978228829817096,0.005298172725954339,0.004277316409800311,0.010391874341510881,9.306173470315508e-4,0.0033354665420201875,0.0010752453227180986,0.0024540863818205516,-0.0017043715533994477,0.0048692538660186436,-0.001751772030211455,-0.0018047339839802258,9.75027258422552e-4,-4.67412692649106e-5,0.0015401042894732726,0.0014782405504565276,-8.764603607456844e-4,0.0020033212262751433,-0.00252958866091921,-6.459386876299597e-4,1.1238747961909187e-4,7.501048624167344e-4,-1.7330104243436662e-4,-6.706506541502935e-4,2.1399903612394616e-5,-6.202066372781105e-4,2.5573378122604735e-4,4.620792404091876e-4,-3.6188149530788194e-4,-4.524664300235914e-4,9.938369192003253e-5,-2.768888999572106e-4,-2.6617163334519134e-17,19/03/2021,0.2.2.6,NHMUK.0.2.2.6.Borneanus.CRANIUM.DORSAL,variegatus,Male,Borneo,Borneo,Borneo,3.333439,114.151928,5000,100.00%
NHMUK.0.3.30.4.Borneanus.CRANIUM.VENTRAL,-0.03482310985851766,0.011510721948878689,0.017450983232766913,0.02091173306780212,0.006282408027819951,0.02271496245100441,0.0015416325386252035,0.0036590589119968437,-0.005600640342405487,5.86728421032466e-4,0.0040630219574203106,-0.008435260681981633,-9.88886418527956e-5,-0.0019727638295559055,8.316794766944329e-4,-0.0037561018643018926,-0.005669725473435526,0.003404242733987781,0.0033326378841625286,-0.005562855744238366,-0.00211578997763984,1.0694366197260538e-4,0.003951745054984123,2.747249574858321e-4,7.368245354397391e-4,3.1303598412517504e-4,0.001400089799519353,4.625056777727467e-5,-0.002773315308151247,8.343665259973377e-4,-5.890704972235837e-4,-0.002387232388819133,0.001668907384172177,0.001028561059089975,-1.9571788937214476e-4,-7.311280896690786e-4,-0.0013267372399606095,-3.923150555368118e-4,0.0020786847083881757,-2.9186462925646315e-4,-3.598234466954967e-4,-3.631863370854351e-4,0.001176306730887899,-9.223606596593949e-5,4.766937453015929e-4,-2.910574613355227e-17,19/03/2021,0.3.30.4,NHMUK.0.3.30.4.Borneanus.CRANIUM.DORSAL,variegatus,NA,Borneo,Borneo,Borneo,3.670523,114.442385,115000,75.00%
NHMUK.0.8.4.4.Borneanus.CRANIUM.VENTRAL,-0.00185713395731904,-0.012114526923276607,0.010113106673533795,0.024697176960443257,0.01553315667372354,0.010679348634582472,-0.011252139222755855,-0.009735262216228016,4.939845063371064e-4,0.005281665453241768,0.0036760465357901155,-0.0075030282815914265,-0.0037714369728067206,-0.004556656143189451,-0.003909805772102804,0.001795278556316145,0.003259172233747869,-0.0020519930764864216,0.001979777545913862,0.010587212193691027,-8.593362130225426e-4,-0.0018134719256951489,-0.004755762741531441,-0.00386645567196666,-0.0013644394745282015,0.003072111134820802,5.217119115917929e-4,-0.001164053247314076,-0.00117908606103129,-0.003207500567765804,-0.0010125160837278248,0.0011865009735878376,1.1611948052642451e-4,-0.0011566989080394297,8.540973962718298e-4,0.0010430758879151783,-7.034746783181492e-4,3.6189495529474086e-4,-3.537623534018664e-4,0.0015440716169079854,6.283548004090032e-5,-3.166740275380957e-5,-2.2062366566114912e-4,2.529086720938483e-4,-3.7520270151294256e-4,-2.604118093038621e-17,19/03/2021,0.8.4.4,NHMUK.0.8.4.4.Borneanus.CRANIUM.DORSAL,variegatus,Male,Borneo,Borneo,Borneo,3.670523,114.442385,115000,75.00%
NHMUK.8.7.17.6.Borneanus.CRANIUM.VENTRAL,0.0021752844966435535,1.0805519458902937e-4,-0.0013469910853322732,-5.694097667132341e-4,-0.01651411928200614,0.008844129595225013,-0.006093520169052388,-0.003087718667566193,0.002649637324002664,0.0073719246579408175,0.005808816789209357,-4.845635981351203e-5,-0.0030930772868162227,0.008689464414198406,0.003597636430745966,-0.0022890393969581717,-0.001119198775291656,-0.006534616337988843,-1.8915322685320634e-5,-0.002638396571238717,-0.0014017667204037883,-5.721253072146661e-4,0.0011519735891550957,-0.0029372431190322,0.0014645046516879236,-4.1474315997926315e-5,-0.005082973138009472,-6.03812672642661e-4,-2.3615571877168306e-4,0.0017238271101438383,-0.0013895291209719135,0.0022939301764602965,0.0032020119041427948,-0.0030277676360026,9.740434318546198e-4,-0.0010419442206083076,-5.587308714549836e-4,4.2719992369945873e-4,-4.3166143154592504e-4,-3.3040555529959253e-4,0.002283734113978071,-0.001287996888207218,-2.745343208261614e-4,-7.693382228743361e-4,-1.7885659531935902e-4,-1.5910666881224778e-17,19/03/2021,8.7.17.6,NHMUK.8.7.17.6.Borneanus.CRANIUM.DORSAL,variegatus,NA,Borneo,Borneo,Borneo,5.304512762,116.9350579,253000,75.00%
NHMUK.50.10.24.7.Borneanus.CRANIUM.VENTRAL,-7.092662856026946e-4,-5.690483729371047e-4,-0.021891712411357428,0.006096050348781129,-0.009783918822538687,-0.01130194303976459,-0.009253401879985901,-2.54766353224246e-4,-0.010120339480011148,-0.0019859347285330854,-0.015325893538794213,-0.0030601595515923007,-0.0024011810607712622,-0.0057398593306974156,0.001078047851377416,-0.007093130363278849,-0.0033207452137306204,0.0036723707509704133,-0.0017904791821929953,0.0023674195880355148,-0.0020923171932041174,0.0062550563987835775,0.001374442979233569,-0.004757262579973024,-0.0014984516449897392,9.116671921496834e-6,-0.0015157300585114488,6.862004294429409e-4,-0.0018154850708978982,9.248219693255959e-4,0.0017852309460851955,-1.811726205020395e-4,0.0018066149660484457,-0.0035492867094272483,-8.322218854101759e-4,-2.3136001822157554e-4,3.2155868695236294e-4,2.3933165497874742e-4,8.18045924476931e-4,-1.7176916680412629e-4,-6.289719116950199e-4,0.0015345074418188936,4.827037778403029e-4,1.8762180995481406e-4,-4.46606768613673e-4,-1.680513367352532e-17,19/03/2021,50.10.24.7,NHMUK.50.10.24.7.Borneanus.CRANIUM.DORSAL,variegatus,NA,Borneo,Borneo,Borneo,2.462345332,113.2457313,325000,75.00%
NHMUK.55.1430.Peninsulae.CRANIUM.VENTRAL,-0.012072048611038593,-0.006246154750929967,0.012192839374256383,-0.012590395229792875,0.007404791955488622,-0.014461939760705575,-0.011542020292572348,0.0021612198195561884,0.012336916558333952,0.005821031496230337,-0.0031366936421543022,0.004396298490455075,-0.0017102900639978968,0.004270662605622955,-0.004917844386618344,0.002682731302263762,0.0026510965345525562,-0.006814822620538426,-6.883998101623425e-4,-0.004052736674857691,-1.5936836882637597e-4,7.700515505071657e-4,0.0025090156623168132,0.004735471588672394,0.0025845224899858103,0.0038665363244425382,-0.0030350801593770427,-0.0013789137234550307,-0.0043418601969903645,-0.0035566319336993524,0.0010020436860108967,5.700712596632392e-4,0.001298990866421953,-5.010528634049747e-4,7.101411596179071e-4,0.0011414727771648066,1.0177739748575947e-4,-0.0010822393841246809,7.351403615822763e-4,-1.4184824559859515e-4,-0.0010443222958698782,9.254865846792574e-4,0.0011557538893432785,1.3678310894963452e-4,9.015764143809757e-5,-2.6468085535802377e-17,19/03/2021,55.143,NHMUK.55.1430.Peninsulae.CRANIUM.DORSAL,variegatus,Male,Peninsular SEA,Peninsular SEA,Peninsular SEA,10.28768056,99.119288890000007,5000,75.00%
NHMUK.19.11.12.9.Temminckii.CRANIUM.VENTRAL,-0.017642963070287194,0.0020300767809049627,0.0034138045312352115,0.0070784018386272065,-0.012812849702469814,-0.0019891088991501223,-0.014250348193531152,-3.091337738542031e-4,0.015222639270436218,-0.005372381918830818,0.0012227601614474184,-0.0015442608575408794,-0.003002210084894692,-0.003400689167162547,-0.003912754632050343,-0.0026808524083164554,-0.004918391977822457,-0.003951601216921565,0.005340570517755834,-4.078756624237281e-4,0.0028823375811896372,0.005197821393049354,-0.005745292369654586,4.7761727921370376e-4,0.0024213807849335503,-0.005058212752608403,1.230022892030288e-5,-0.001333371675733844,0.0032091307374006693,3.0324769463258423e-4,4.818997661753063e-5,1.2724593145978043e-4,-1.5303749764081226e-4,0.0018704435431069536,-0.0039419898505215585,-4.067130990447615e-5,-4.4953828151762836e-4,-2.274401327701341e-4,-0.001204449613812474,2.7655139315759523e-4,-6.12992295780569e-4,-1.648540676723896e-4,8.568899841230232e-4,-4.985109447810212e-4,-7.547146017952052e-5,-2.2888524300705704e-17,26/03/2021,19.11.12.9,NHMUK.19.11.12.9.Temminckii.CRANIUM.DORSAL,variegatus,Male,Sumatra,Sumatra,Sumatra,-1.895761824,101.3143701,4000,75.00%
NHMUK.19.11.12.10.Temminckii.CRANIUM.VENTRAL,0.03393681730946531,0.012932929863584117,0.021036107138417543,0.015604286169496832,-0.0013051483823262574,-0.024938764715802354,0.012513091624189973,-0.004161971217693101,0.009062937127247601,0.008697173124049835,0.0055100767461981875,-0.00814275277736086,0.008285451509320797,-0.007465667420390384,0.005088768882203424,-0.004689145584043717,-0.0013837329036768392,-0.0033348236468538485,-0.0029984834406940244,-0.0021358610100575587,-7.110472064821452e-4,0.001498953343326637,-0.0029141518082720862,-5.318310994417366e-5,2.3205438402991473e-4,0.004800817327310359,4.764199188213238e-5,2.9718401970998194e-4,-2.817419251028983e-4,0.0027334258030958366,-1.284447335434311e-5,-0.002068535871916437,9.980395832011185e-4,0.0011639649997660026,-3.36918555232365e-4,-4.590297090847041e-4,-9.105265320666909e-5,0.00023777632968532741,-5.5295142419609165e-5,1.5027060864851303e-4,3.7935529239001303e-4,2.589745576822969e-4,-4.7592462093160455e-4,-2.172982527264713e-5,-7.686279421550751e-5,-1.9569849213363355e-17,26/03/2021,19.11.12.10,NHMUK.19.11.12.10.Temminckii.CRANIUM.DORSAL,variegatus,Female,Sumatra,Sumatra,Sumatra,-2.706140547,102.5892621,10000,75.00%
