specimenID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,Date.Photographed,Specimen.ID,Ventral.ID,CurrentSp,Sex,Region,Landmass,Insular.gp,Latitude,Longitude,Extent..m.,Certainty
NHMUK.34.7.18.88.Peninsulae.CRANIUM.DORSAL,0.017128942886943905,0.005057756709173519,-0.010427765392012612,-0.016842492241048914,0.018084566602004675,0.011590364193624103,-0.005350995084416246,0.004377641392682119,-0.003316124666112429,-0.004472308832771224,-0.008179749000558928,0.005384209736477975,-0.006011535635595917,0.0012095016819113655,-0.0020333952040916935,-0.01080303537519342,5.616595051790323e-4,-0.0011457007002714861,-5.65310518002446e-4,-0.0013901912599805252,0.005590586423537763,-0.002545110193975677,0.002224586906822092,2.1876239975876155e-4,8.430514499868693e-4,-3.1512456646882987e-4,-9.595194213605782e-4,6.746949318416374e-4,2.5702987335482973e-4,-2.199342602396563e-4,8.701387829235753e-4,-7.576749790532873e-4,3.0122566831773494e-4,-9.839044270746862e-4,2.1832772314537823e-4,2.8382673613278455e-4,-3.0393653101744105e-5,1.0664733482325695e-4,5.637851296924623e-18,1.582257545471033e-17,-6.055269133331542e-17,1.0733601507606494e-17,05/03/2021,34.7.18.88,NHMUK.34.7.18.88.Peninsulae.CRANIUM.VENTRAL,variegatus,Male,Peninsular SEA,Peninsular SEA,Peninsular SEA,4.496415,101.570916,2005,75.00%
NHMUK.61.1162.Peninsulae.CRANIUM.DORSAL,-0.014774125794990293,-0.03426547566256028,0.005908564703716638,-0.005560180086162427,-0.002636184452878677,-0.00790197651222669,0.012430680912169421,0.005226744853275518,-0.0010569903863564642,0.008146471524895053,-0.0013474562118145684,-3.516510631800321e-5,-0.003182235754382489,-0.006037251572547905,0.002157903317147141,-0.0060539133217919015,-0.0028657024287257874,-1.7932581150935292e-4,-0.0033893272658183215,-0.002772963347273182,0.0010500238352690193,0.004743420949308011,0.002873321810492403,3.789107493516375e-4,-9.234322874125954e-6,7.902387901658475e-4,4.4485708076369765e-4,-0.0025695753560042783,-3.344936146288368e-4,2.441675557867285e-5,3.844477393742449e-4,-0.0012351164506258152,5.500474365698232e-4,1.3883281374223871e-4,0.0011040266036842208,-4.553217587940125e-5,-4.121955618794016e-4,5.576748626155928e-6,7.001235528825145e-17,1.6398557858843255e-17,2.8406096919120216e-17,-3.2526065174565133e-18,05/03/2021,61.1162,NHMUK.61.1162.Peninsulae.CRANIUM.VENTRAL,variegatus,Female,Peninsular SEA,Peninsular SEA,Peninsular SEA,3.078114,101.853127,4000,75.00%
NHMUK.71.2621.Peninsulae.CRANIUM.DORSAL,0.002465954512380885,-0.005453354489006577,0.01678159968347188,0.018412377648757847,-0.005401636790135286,0.003804629971674268,0.002492270387065746,-0.006141872991675006,0.012662000359486699,-0.007394353045414854,-0.0022733282554666064,-0.0031637686414888594,-0.006501838505357673,-4.087725619909505e-4,0.0040837362171527135,0.0019887901417837335,1.5722441181601035e-4,0.00522141814148201,-0.004089401764949482,0.0012070563357800016,0.001471417424241167,-0.005684190436466354,-1.2351479336833432e-4,-0.002234091374129078,-1.9465351064422843e-4,-0.0011166989701590921,7.624277935946464e-4,-7.504836931474977e-5,8.848834002877316e-4,-0.002321147344339266,-2.7375310062898562e-5,-6.050127058958359e-5,0.0011675051536262867,0.0010550260566098144,-5.343307496382699e-4,9.065675254483972e-5,-3.7544501059259903e-4,-9.930684092892949e-5,8.792879618857441e-17,7.169286865560398e-18,9.486769009248164e-18,7.26415455565288e-18,05/03/2021,71.2621,NHMUK.71.2621.Peninsulae.CRANIUM.VENTRAL,variegatus,Female,Peninsular SEA,Peninsular SEA,Peninsular SEA,3.242112,101.766468,2750,75.00%
NHMUK.79.11.21.448.Variegatus.CRANIUM.DORSAL,-0.012589971589148936,0.013540562555544719,0.0036829540298293235,0.012826314395568379,0.021887747459141422,-0.013063512740326104,0.005793816654950329,-0.004922894699459844,0.004590393500686059,-0.020237083448986084,-0.00421679021100631,0.005710383376253751,0.006963926726980346,-0.005177619129231083,-0.008245423434897954,-8.086222290918697e-4,-7.238540150511078e-4,-0.002241054113020652,-0.003824793143813809,-6.522339325554655e-4,-0.004602725938687755,-0.0035395701422331043,0.0038333614910892877,0.002158381819582244,-0.0010281670577564075,3.517715370865711e-4,-8.735235842536343e-4,-5.082890137248193e-4,0.001129872644182487,4.643349338650073e-4,4.111250984001501e-4,-0.001078350191261304,-3.3238262419477035e-4,3.2886768989176773e-4,1.1336886305246591e-4,3.6882880657101286e-4,-2.159022002687194e-5,-6.477042683922552e-5,-4.6932401541466273e-17,2.8151987034943926e-17,2.5438093471941148e-17,8.700722434196173e-18,05/03/2021,79.11.21.448,NHMUK.79.11.21.448.Variegatus.CRANIUM.VENTRAL,variegatus,NA,Java,Java,Java,-7.620019,111.641876,27380,75.00%
NHMUK.8.7.20.8.Peninsulae.CRANIUM.DORSAL,0.03046822133105845,-0.005534152389242477,-0.020329164641865873,-0.007523061298270538,-0.013326880742773248,0.009358444894324084,-0.005145251115923581,-0.01608621979532375,-0.00761057360471746,-0.006615670866956688,-0.009234646491501207,0.0038171260893885024,0.008858523730958691,0.0011568261145328258,0.006264183937529423,0.0053519124608752385,-8.366158384024607e-4,0.0066302272789209105,-0.0018770648015826172,-0.005568774153609122,-0.004056840680379596,4.0394467323770587e-4,5.338735519938263e-4,5.979392089692012e-4,3.479959840790067e-4,7.780011887401094e-5,-0.0010090852648964154,0.001228417213579931,-3.1063788333564134e-4,0.0024539156172110436,3.0338335563673334e-4,-5.161044935059177e-4,5.287884635234416e-4,-4.463694829804371e-5,-1.8050751621980735e-4,-1.4582974594784756e-4,1.4147904863466476e-4,-6.158547371760689e-5,7.261444050221666e-17,1.826880660638075e-17,3.7513395167998453e-17,-1.7835125737386548e-17,12/03/2021,8.7.20.8,NHMUK.8.7.20.8.Peninsulae.CRANIUM.VENTRAL,variegatus,Male,Peninsular SEA,Peninsular SEA,Peninsular SEA,3.488784,101.767941,34960,75.00%
NHMUK.9.4.1.86.Peninsulae.CRANIUM.DORSAL,0.005713876723620932,0.007225851334494376,-0.017484038357778505,-0.0069249980982755855,0.008682290952365414,0.013394811722344638,0.007581938879853753,0.0097699484476298,-0.004397225936649161,0.0024967651954585033,0.011047998515729344,4.7080607624022186e-4,-0.0061693957059365855,-0.00946000539954106,1.5823552624545753e-4,0.005489295175082932,-0.010754054220117614,0.004497509046231588,-4.3417272651217185e-4,0.0017908498003322139,-8.478760005216453e-4,0.0011545322147281131,9.171239963031039e-4,-0.0015209144083099067,-0.0011261898595970922,-0.0015555067635327619,9.779787626066332e-4,8.293786627244979e-4,5.545772910172349e-4,-1.893913689766252e-6,-8.797095651396447e-4,-0.001092938311426257,9.01124720296054e-4,-6.969582716204849e-4,2.676002449099421e-4,1.6511578102847678e-4,6.876915882452958e-5,-1.024066971619237e-4,-9.35802000126551e-17,1.0740377771184528e-17,4.098284211995207e-17,8.023096076392733e-18,12/03/2021,9.4.1.86,NHMUK.9.4.1.86.Peninsulae.CRANIUM.VENTRAL,variegatus,Male,Peninsular SEA,Peninsular SEA,Peninsular SEA,1.35833,103.976175,3910,100.00%
NHMUK.14.12.8.105.Peninsulae.CRANIUM.DORSAL,-0.020501629850120835,0.008932057396591116,-8.719165620153707e-4,0.007614333144916,-0.01486006627264658,0.01983349628593303,-0.008189321691633665,-0.01853357451622799,0.003881203761630737,0.01129096564776742,-0.0029703078016741664,0.006283373499324653,-0.0017915704592274047,0.0025557023645909845,-0.0023975253693329346,-0.0031765068628503285,0.0030398135931744485,0.0020494710042973604,-2.814325749311527e-4,-0.003293466777365155,-0.002925213608875582,0.0019718083862115742,-1.5291859824200513e-4,2.2671253419255934e-4,0.0031647018219478043,-0.0017978044071906738,-0.001259677698671779,-9.481383162376987e-4,-7.922798185029811e-4,-0.002647877750989636,-0.0012703167883099538,-8.230925858280465e-4,-7.346352119559176e-4,-5.066443905880143e-4,7.284590309240087e-5,2.0620948388659724e-4,-1.6835777350662691e-4,8.703266147336228e-5,-4.185020385794047e-17,2.236166980751353e-17,1.6479873021779667e-17,9.432558900623889e-18,12/03/2021,14.12.8.105,NHMUK.14.12.8.105.Peninsulae.CRANIUM.VENTRAL,variegatus,Male,Peninsular SEA,Peninsular SEA,Peninsular SEA,10.14962,98.593368,795,25.00%
NHMUK.34.7.18.89.Peninsulae.CRANIUM.DORSAL,-0.007665648140831148,0.013627310425283461,0.007837021938010962,-0.013128417054140468,-0.0018572658238275523,-0.018069809272744927,0.005604411997526097,-0.0040941112843993896,9.337792401365238e-4,0.005285227432661618,0.007978130881405402,0.011713383317858433,-4.830940387859668e-5,-0.003725810802449463,0.0016881080017759136,-0.004579114117609335,-0.0017997257929985428,0.004747764359189657,4.5768292015247125e-4,-0.0019373215354029747,-0.0025779868434177944,0.0010967850444318535,-0.0019165350314294266,2.778649776069027e-4,-5.237162056627176e-4,-0.001535658887884882,0.002769802006734735,0.0016819730333170432,-0.002331026111659094,-3.232855777877804e-4,0.003197011625832416,1.7500774931064584e-4,-2.959282390949077e-4,5.6499490251247715e-6,-9.049444916170168e-4,2.806943404194947e-4,-1.2479243299469265e-4,-8.569233168037054e-5,2.1873778829895052e-17,1.0448998437329049e-17,-1.3010426069826053e-17,1.1167282376600696e-17,12/03/2021,34.7.18.89,NHMUK.34.7.18.89.Peninsulae.CRANIUM.VENTRAL,variegatus,Female,Peninsular SEA,Peninsular SEA,Peninsular SEA,4.496415,101.570916,2005,80.00%
NHMUK.55.1431.Peninsulae.CRANIUM.DORSAL,0.01500203801318102,-0.03459117466787041,0.006246949884874841,-0.005158641273936209,0.00813573418499454,-0.012917050815767332,0.004842194032780142,-0.001406239466685771,3.6986233767335853e-6,-0.004029825253196307,0.005300765543016994,0.0020606982643067615,-8.478700673057824e-4,0.001162529892583758,0.003530733876685618,-8.966034164881708e-4,0.002240934095467703,0.0012640132718339412,0.0017601536747485166,-0.0011107967774792158,0.0015590727646829904,0.0011148414999346656,-1.2806844407950554e-4,-0.0013201231143439847,1.4863302258202413e-4,-0.003978822796987978,-4.7643237731189554e-4,-7.868942809469829e-5,0.001578325403739382,2.210462091728877e-4,-0.0022078684640309577,3.915974226932838e-4,-0.0018156723650732407,-5.1403108746829184e-5,-1.4787161529813974e-4,4.1044058494683764e-4,2.6918362143341426e-4,-4.014633960786082e-4,1.1709383462843448e-17,1.6994869053710282e-17,-5.854691731421724e-18,-4.9873299934333204e-18,12/03/2021,55.1431,NHMUK.55.1431.Peninsulae.CRANIUM.VENTRAL,variegatus,Male,Peninsular SEA,Peninsular SEA,Peninsular SEA,5.776442,100.431575,7970,80.00%
NHMUK.55.1433.Peninsulae.CRANIUM.DORSAL,-0.010694877986140782,-0.02768468808842939,0.002995486169448221,-0.008237506619688875,-0.00792974711129986,-0.004419494003804688,0.005386060842873215,0.0015702381519445427,-0.005767422265591098,0.006776410738429233,-0.014648726206699148,0.0029398287709767783,-0.011750916498909168,0.0014016659225379172,0.0019359878574600788,0.008101734666991512,-0.002284782949368186,0.0019152942045107,-0.0021157718545505204,0.0031788450594236045,-3.120635050937308e-4,1.4213076571261362e-4,-1.3860509455384035e-4,0.0017125586391714969,0.001278051178969879,0.0014260365960533474,-0.001522887174806895,-0.0013184776164974798,0.001722269772055778,9.385355327028627e-5,0.0013518691396439356,6.933323767729933e-4,3.098297879314499e-4,9.010766940619348e-5,-7.913046047162246e-4,4.933994760285366e-4,3.915995979607508e-4,1.5431455411158812e-4,-1.742177365912645e-17,1.0418505251227894e-17,5.936006894358137e-18,-1.0814916670542907e-17,12/03/2021,55.1433,NHMUK.55.1433.Peninsulae.CRANIUM.VENTRAL,variegatus,Male,Peninsular SEA,Peninsular SEA,Peninsular SEA,NA,NA,NA,NA
NHMUK.55.1436.Peninsulae.CRANIUM.DORSAL,0.007555923104974085,0.01167425297570979,0.019420343947208707,0.006063125547520542,-0.01383386004214512,0.0218553483638183,0.009499485033083621,-0.0018640985114401745,0.00533307009445334,-0.003266023757116157,-0.002417933565937702,-0.008048507226810594,-0.0017734085830110556,0.0029786101118868293,-1.2045875177750837e-4,-0.00495065486048027,-0.0039039400501673953,-0.0016625029087203932,-0.007080026166995465,0.0040052764009651815,-0.0023447822571762123,0.003321699684594552,3.908063929246111e-4,-0.001611205733791757,-0.0028541112698402204,-3.5560647754607594e-4,0.0012051686176356932,2.417691626467419e-4,-0.0012128532601062946,0.001803089086179881,-0.0017562511585087442,6.301277121296475e-5,-5.335064527563039e-4,1.8382863896907318e-4,-5.020229238352069e-5,1.6446960996606105e-4,1.741411103120999e-4,3.630690255108543e-5,4.773877690725237e-17,1.560573502021323e-17,-3.369158250998705e-17,1.2441219929271163e-17,12/03/2021,55.1436,NHMUK.55.1436.Peninsulae.CRANIUM.VENTRAL,variegatus,Female,Peninsular SEA,Peninsular SEA,Peninsular SEA,6.630211,100.185922,3300,50.00%
NHMUK.79.11.21.240.Peninsulae.CRANIUM.DORSAL,-0.0055601052739106885,0.0075548402782358555,-0.01654638114684704,0.009356058376928031,-0.011790288961659148,-0.005246357394307741,4.0659926120432775e-5,7.11486922805473e-4,-0.0010469734237675713,0.009144201667857711,0.003242101398348719,0.0041018536628770735,-0.002043654827525726,0.007544195903782095,-0.004834654599077697,0.0016100239185381502,-0.006445293855222501,-0.002133028273012121,0.0017436698245356984,-0.0010982071804174903,0.0032663846111214015,-0.004044291758157086,0.0013805327947662433,6.486519762777577e-4,-0.0015859617293660802,-0.001296128047541897,-0.0023770681472271293,-3.002200098651435e-4,-0.0023803964641823825,-6.306302031101983e-4,2.105662202371369e-6,-2.3745520110948155e-4,6.936081812724354e-4,8.51915754516269e-4,5.726790256730239e-4,-3.675157671549668e-4,3.979192013792767e-4,-3.8475261902434326e-4,1.3261147822213326e-17,2.097931203759451e-17,9.812029660993815e-18,7.508100044462118e-18,12/03/2021,79.11.21.240,NHMUK.79.11.21.240.Peninsulae.CRANIUM.VENTRAL,variegatus,NA,Peninsular SEA,Peninsular SEA,Peninsular SEA,5.38255,100.247977,11080,100.00%
NHMUK.98.1.7.4.Peninsulae.CRANIUM.DORSAL,-0.027463434563691127,0.012299617417037346,-0.00833102586237599,0.014147588395026533,-0.006968304569484423,0.006979965608996819,0.018728708817139603,0.02564915034080116,0.013523784808503662,-0.007956355641959519,0.0017779875186439405,0.005177781774537539,0.002830590477601595,0.009209045014463516,0.01331443481112045,0.0039000299201436346,-7.577911897797199e-4,-3.561577290631323e-4,0.0017432863018564228,-0.0045683136829522105,0.0019222050036616833,-8.270796929638745e-4,2.72395553595924e-4,1.587646460884774e-4,7.413884298933e-4,-9.863380684372875e-5,-0.001076969655105387,4.368515770445978e-4,2.4757466011107992e-5,3.5798586818077457e-4,-3.0274995661001543e-4,1.2063576512569209e-4,-3.536056794409372e-4,-5.565203726293573e-4,-4.623586677099042e-4,8.506723419375811e-6,-1.7338279589061917e-4,1.8035990150995908e-4,-5.231275482242559e-17,9.486769009248164e-18,2.970713952610282e-17,1.4203048459560108e-17,12/03/2021,98.1.7.4,NHMUK.98.8.7.4.Peninsulae.CRANIUM.VENTRAL,variegatus,Female,Peninsular SEA,Peninsular SEA,Peninsular SEA,1.589617,103.54477,5800,100.00%
NHMUK.98.8.3.1.Peninsulae.CRANIUM.DORSAL,-0.01502337287389496,-4.254573501775138e-4,-0.0019406867614771524,-9.329993326701813e-4,-0.00441984229242609,0.0032366249232712516,0.0015306921535301805,-0.00647187425345048,-0.002270718241647165,-0.008002115111283988,-0.0017565456158029446,0.009112677017119248,0.013374677245479067,-0.004046964226529664,-3.069360282108135e-4,5.364482320383621e-4,-0.005958279716584618,-0.005375290076686307,0.006748940781258641,-0.001354386111535634,0.004050154301501944,0.004516849163400142,-0.0026858753491530896,7.401016011292288e-4,5.77701097949758e-4,0.0013477846815822532,0.0020251611573405843,2.1627792299092055e-4,0.001144037873212368,-9.573738803197078e-4,-0.0014526080714114746,-3.121649536568848e-4,6.901802384245898e-4,0.0011110702165559433,-2.2050777338756026e-4,2.9396635894667934e-4,1.2496821765263597e-4,1.1655143841352813e-4,3.71881345162528e-17,4.811147140404426e-18,-4.174178364069192e-18,1.6317242695906842e-17,12/03/2021,98.8.3.1,NHMUK.98.8.3.1.Peninsulae.CRANIUM.VENTRAL,variegatus,Female,Peninsular SEA,Peninsular SEA,Peninsular SEA,5.425962,100.252069,7500,100.00%
NHMUK.0.2.2.6.Borneanus.CRANIUM.DORSAL,-0.01575373475601188,-0.009183762252437694,0.005330928696457365,-0.01701431487088072,0.015210828212081156,-0.004199866220318211,-0.013874048420437653,-0.020434430380374805,0.014622405803042724,-0.003670021885293406,0.002360842135364323,-0.001974510867865064,-0.005414629630759893,9.321068846555094e-4,0.0035827682578804835,0.0038857032674167683,-8.271104456817097e-5,-0.0025887519606644263,3.5389968951808273e-4,9.515745897259201e-4,0.003088402670695837,0.0015703367111123078,-0.0032877498662309095,-0.0013627111294838778,3.9749733375139807e-5,-3.8088116449674697e-4,-0.0011519868658362933,8.991143221822962e-4,-7.794032283691445e-4,0.0021564509762724096,-3.6025813904089514e-4,5.153741406955934e-4,0.0013128003548356921,5.9928885508242686e-5,1.2717652321740745e-4,8.210164982898577e-6,-2.934595678124796e-4,-1.750105831317084e-5,-7.849623728795052e-17,2.531612072753653e-17,-1.7997756063259374e-17,5.637851296924623e-18,19/03/2021,0.2.2.6,NHMUK.0.2.2.6.Borneanus.CRANIUM.VENTRAL,variegatus,Male,Borneo,Borneo,Borneo,3.333439,114.151928,5000,100.00%
NHMUK.0.3.30.4.Borneanus.CRANIUM.DORSAL,0.00964604750547069,-0.008205372742268843,-0.028886627260830872,-0.020716600405628185,0.007984749980460998,0.0027260383652022973,0.01443927237335174,-0.01448133790281188,-0.004232852743511263,-0.0036526431606858254,0.001957369133756004,-0.005494037541493646,-0.00203732644868868,0.00787728538335738,0.001790644467953241,-8.258064034143482e-4,0.0014020798463268006,-0.005097760382354208,0.004719080103692142,0.0012148803599917057,-0.004338723992647229,-0.001985683562993024,0.0028639229727312303,0.0013102061343061027,1.595374511587956e-5,-0.001734847348767599,6.393004812442958e-4,-0.0011040588525268538,-7.74277533729914e-4,-0.0011428371321039982,-6.063924687356184e-4,0.0010239681547207881,3.2080887567400185e-4,2.3097965956766435e-4,9.773420630607187e-5,1.7266384294885206e-4,-2.2063241686846576e-4,1.42421146416931e-4,5.955658058734437e-17,-7.426784881525705e-18,2.986976985197565e-17,-1.6263032587282567e-18,19/03/2021,0.3.30.4,NHMUK.0.3.30.4.Borneanus.CRANIUM.VENTRAL,variegatus,NA,Borneo,Borneo,Borneo,3.670523,114.442385,115000,75.00%
NHMUK.0.8.4.4.Borneanus.CRANIUM.DORSAL,-0.02994018309301234,-0.003731297925991601,-0.021473187358215715,-0.017295182107547647,0.005242282005365489,0.0044877153449698485,0.0013469383603077294,-1.166474409486897e-4,0.0011794134320051498,0.0026756908025554983,0.005375159797838899,0.004822107436878737,-0.003672768416010371,-0.00444538074402826,0.004696244716694127,-0.003819613477706784,0.003961935627435366,-0.001953492723957274,-0.004636463995434543,6.298298088665893e-4,-0.003338479184028634,-0.0032933114014573814,-5.596800962581692e-4,-0.0019781946294835863,-8.981115987173517e-5,0.0022385886995209513,0.0024076204296282857,0.0017506416375977542,0.001006763884998423,-0.0014204777735730926,-6.976675442693284e-4,0.001233921039383484,-1.0150432214166261e-4,1.3551964085831844e-4,4.0381324169620455e-4,-3.3391587252667147e-4,4.533126059216545e-4,8.638848390979606e-5,-3.211948935988307e-18,1.717782817031721e-17,2.3310346708438345e-17,6.451002926288751e-18,19/03/2021,0.8.4.4,NHMUK.0.8.4.4.Borneanus.CRANIUM.VENTRAL,variegatus,Male,Borneo,Borneo,Borneo,3.670523,114.442385,115000,75.00%
NHMUK.8.7.17.6.Borneanus.CRANIUM.DORSAL,-0.014487119987206896,-0.01395562231499057,-0.01894006659917492,0.002978120018303724,0.008632091826589252,0.003265102572393012,-0.01216968205269817,-0.00492766680015645,0.0018116573355311581,-0.009029631612624921,9.115563220187094e-4,-0.0035924059770141193,-0.0027021162912861194,-0.0014144249275604393,-0.004465362263908944,0.006278306785183368,-2.58058297503893e-4,0.0033819154712389607,0.0025369245604455635,0.0019588033033180884,-7.973204160388451e-4,1.9007218420277402e-4,-0.0022351669756790625,-0.0037225785485518886,-0.0011068096495615897,0.0014080427300260292,-3.487481833080117e-4,-4.6720304781532995e-4,-3.9781629169410247e-4,-7.606852082400744e-4,2.682514581715548e-4,-0.0019600202246149055,-0.001350862515714642,-1.1354312721601639e-5,-1.6384916785256e-4,-4.989092779191013e-4,-3.64609198986072e-5,1.9483353544334482e-4,2.1968646519987534e-17,-2.5478751053409354e-18,9.595189226496714e-18,3.74049749507499e-18,19/03/2021,8.7.17.6,NHMUK.8.7.17.6.Borneanus.CRANIUM.VENTRAL,variegatus,NA,Borneo,Borneo,Borneo,5.304512762,116.9350579,253000,75.00%
NHMUK.50.10.24.7.Borneanus.CRANIUM.DORSAL,-0.0027332134775384376,-0.004714574738839819,9.884436309868154e-4,0.0023462022864822987,-0.013087256351070269,0.02213902626217604,-0.02354205818381332,0.012243716239420116,-0.0015269667051366418,-0.0027652084810331455,-0.003006334160289408,-0.005703282547510714,0.001874150771090613,-0.011520837375187285,-3.995365616732206e-4,-8.642288301538428e-4,0.004349677957339615,5.899280592091135e-4,0.0055461842256855345,-0.0010662219260487212,0.0023793869425265957,-0.001042930230117336,0.002759403575123942,-5.596891402293309e-4,-9.735134214141096e-4,-9.122133739632508e-4,0.0012622187420610964,-2.052233692410864e-4,0.0010034949501602061,-4.208868680341255e-4,0.001185859027013225,4.4919663043917223e-4,9.225849255808564e-5,8.633030229936586e-6,-1.8896187965114882e-4,2.3623211672816922e-4,1.096841340947367e-4,-1.908163816394567e-4,4.6932401541466273e-17,2.330357044486031e-17,1.940721888749053e-17,-1.0408340855860843e-17,19/03/2021,50.10.24.7,NHMUK.50.10.24.7.Borneanus.CRANIUM.VENTRAL,variegatus,NA,Borneo,Borneo,Borneo,2.462345332,113.2457313,325000,75.00%
NHMUK.55.1430.Peninsulae.CRANIUM.DORSAL,-0.00979466861523618,-1.3904389210596334e-4,-0.0032652247906525124,0.003937378115279284,0.012157236718173857,0.003962321781129688,-0.0031061371059187695,0.009143104371868549,0.005068355051303966,0.006365838303825197,-3.8361172873609486e-4,0.007802188589489177,-0.004983856002144612,0.007535328427814215,-0.0022676687370658056,0.009757656568785729,0.010534925393605314,-0.004086684655177243,-0.002590445535892716,-0.0016656870259814094,-0.0020736065823678844,0.005043677450321367,-3.186823269320254e-5,0.0014610263102689668,-0.0020363968888371608,4.336085513707994e-4,6.493868017693735e-4,0.0011972972391792998,0.0012799965348225455,-5.753889793343712e-5,7.540837581348215e-4,-7.578617341930001e-4,1.6209619211721285e-4,1.505396042397315e-4,3.4137343531685126e-4,-1.6599075732922684e-4,-5.400025588943438e-5,-3.147761084583623e-4,8.164719985173652e-17,7.945169045245337e-18,-1.3078188705606397e-17,1.1844908734404136e-17,19/03/2021,55.143,NHMUK.55.1430.Peninsulae.CRANIUM.VENTRAL,variegatus,Male,Peninsular SEA,Peninsular SEA,Peninsular SEA,10.28768056,99.119288890000007,5000,75.00%
NHMUK.19.11.12.9.Temminckii.CRANIUM.DORSAL,0.01598221290789613,0.007856326832620025,0.00831323257835445,-0.0014819211109700493,0.012734134872257157,0.011714363809820431,0.006633785837654185,-0.0033317554387480752,0.006842140441305874,0.002073105560186959,-0.007122420045213646,0.005860454204602719,-0.0015295929132416058,0.002740307652539276,0.0046790153096542995,-0.005698776498550846,3.376790483024664e-4,-0.0018212342598324842,0.006551425520165121,0.006227622725724436,-7.710296101306253e-4,0.0016249705806550634,0.0023700531841097843,-0.0012220918381717844,1.1391983304994259e-4,0.002251272991619764,5.334970352434006e-4,-0.0021306379919075274,-8.787249065856117e-4,4.084145324331542e-4,8.141296551789363e-4,-3.7190689249564165e-4,-1.768742384492657e-4,-8.997395043130054e-5,-0.0011627736182083473,-5.025492266561221e-4,5.143341600251837e-5,-3.201569620688399e-4,-3.963436566792322e-17,2.233795288499041e-17,5.254314778407876e-17,5.149960319306146e-19,26/03/2021,19.11.12.9,NHMUK.19.11.12.9.Temminckii.CRANIUM.VENTRAL,variegatus,Male,Sumatra,Sumatra,Sumatra,-1.895761824,101.3143701,4000,75.00%
NHMUK.19.11.12.10.Temminckii.CRANIUM.DORSAL,-0.003934326285013311,-0.004416241440669971,0.001345647155229942,0.016377459356583923,0.021934456742351758,0.021106977568554446,0.002103739587123024,-5.291692024124319e-4,0.0012793426347706526,0.0036101481221763702,7.824380341080649e-4,0.0019273345222596352,0.014193082948950317,0.0043134947729769535,-0.003803743993011691,0.0022589550673305136,0.0021178402680396375,0.004039173475125649,-0.001945778152791979,0.001921648569755876,0.0010637263669682955,0.0015014137490794019,-0.0012045493442111217,-7.844353291435303e-4,-0.001645141190737338,-0.0013703790205242278,1.7829733482801326e-5,-0.001842396410729219,-9.328134507919432e-4,-8.681632961660883e-5,0.0019399679109834873,0.0018735155372650485,3.2626888866810324e-4,-7.617617628708497e-5,8.807435726918e-4,3.186192473067538e-4,2.0207366959927017e-4,1.345672814514724e-4,-2.3052848692473038e-17,1.4135285823779764e-17,3.0357660829594124e-17,1.702197410802242e-17,26/03/2021,19.11.12.10,NHMUK.19.11.12.10.Temminckii.CRANIUM.VENTRAL,variegatus,Female,Sumatra,Sumatra,Sumatra,-2.706140547,102.5892621,10000,75.00%
NHMUK.94.9.28.35.Borneanus.CRANIUM.DORSAL,0.0022988697382212643,0.019241420668599043,0.0011894998775216293,0.01002843495252064,-0.011556016293685365,-0.006801121712113638,0.0013884008196011818,-0.00826352328496952,-0.001785865876259633,0.003617437287553717,-0.004825602056062876,0.0022107445873909616,-0.0034704259298381393,-0.004166791260679603,9.190214948100899e-4,-0.0022462018028191182,1.2993849370975398e-5,-0.006163528091294476,-7.242227126141546e-4,-0.0030716393282707297,-2.971440453476156e-4,-0.0032710559307505254,-0.008319998179395617,-9.313842784413603e-4,-0.0020788662280001903,-8.245426798552225e-4,6.31903160805684e-4,-0.0030888456942921474,0.0015017861038222485,8.108678039408016e-4,5.898544582611869e-4,-2.259181707437113e-4,-1.2902537283908519e-4,-7.64967301650359e-4,3.068031799316154e-4,4.912498012065434e-6,1.2113901139173796e-4,-6.404659322523112e-5,-2.1412992906588713e-17,1.9786689647860456e-18,4.445228907190568e-17,1.951563910473908e-18,26/03/2021,94.9.28.35,NHMUK.94.9.28.35.Borneanus.CRANIUM.VENTRAL,variegatus,NA,Borneo,Borneo,Borneo,3.939719,108.182629,32300,100.00%
